seq	trim_left	trim_right	primer_type
S-12544_oECA306_H10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	19	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11586_oECA306_F08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	17	5	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11374_oECA306_G01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	22	3	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11523_oECA306_G05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	16	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12516_oECA306_E10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	15	9	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11572_oECA306_G07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11418_oECA306_B03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	17	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11522_oECA306_F05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	20	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12551_oECA306_A11_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	14	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11549_oECA306_B07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	10	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12648_oECA306_F11_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	20	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11519_oECA306_E05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12438_oECA306_G09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	22	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12464_oECA306_C10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	6	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11339_oECA306_C01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	17	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11375_oECA306_H01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11584_oECA306_D08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	13	17	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11573_oECA306_H07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	16	6	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11544_oECA306_F06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	27	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11570_oECA306_E07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	7	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11388_oECA306_D02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	-	-	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11536_oECA306_B06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11342_oECA306_D01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12479_oECA306_D10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11445_oECA306_C03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	18	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11488_oECA306_C04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	8	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11526_oECA306_A06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11635_oECA306_D09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11571_oECA306_F07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	15	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11467_oECA306_F03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11455_oECA306_D03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	5	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11633_oECA306_C09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11338_oECA306_B01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	17	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11585_oECA306_E08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11461_oECA306_E03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	15	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12528_oECA306_F10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	14	6	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12357_oECA306_F09_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	20	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11568_oECA306_C07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	6	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11503_oECA306_G04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	7	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12543_oECA306_G10_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	15	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11547_oECA306_H06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	12	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11391_oECA306_E02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11416_oECA306_H02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11386_oECA306_B02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11377_oECA306_A02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	20	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11583_oECA306_C08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	4	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12588_oECA306_B11_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	5	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11415_oECA306_G02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11569_oECA306_D07_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11539_oECA306_C06_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11524_oECA306_H05_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	5	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11487_oECA306_B04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11414_oECA306_F02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	20	0	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11485_oECA306_H03_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	0	7	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11337_oECA306_A01_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	19	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-12604_oECA306_D11_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	16	3	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11486_oECA306_A04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	14	2	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11502_oECA306_F04_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	15	9	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11582_oECA306_B08_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	14	6	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11387_oECA306_C02_robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F	21	1	robyn.tanny@northwestern.edu_08_SEQ1683177A_011320F
S-11961_oECA306_D04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	15	9	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11903_oECA306_E01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12135_oECA306_F10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	0	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11960_oECA306_C04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	21	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11942_oECA306_D02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	20	6	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12097_oECA306_E08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	21	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12049_oECA306_C06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	30	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12162_oECA306_E11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	18	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11947_oECA306_H02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	28	8	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12105_oECA306_D09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	20	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12100_oECA306_H08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	11	5	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12115_oECA306_G09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	23	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11952_oECA306_C03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	26	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11943_oECA306_E02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12096_oECA306_D08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	31	4	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12118_oECA306_A10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	4	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11953_oECA306_D03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	25	7	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12172_oECA306_B12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	21	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12163_oECA306_F11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	23	11	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12170_oECA306_H11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	17	6	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12104_oECA306_C09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12102_oECA306_B09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	15	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12137_oECA306_H10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	13	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11969_oECA306_F04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	5	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12116_oECA306_H09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	3	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11902_oECA306_D01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	19	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12134_oECA306_E10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	13	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11988_oECA306_A05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	4	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12098_oECA306_F08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11905_oECA306_G01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	0	3	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12185_oECA306_E12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12051_oECA306_E06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	28	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11939_oECA306_B02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	32	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11944_oECA306_F02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	31	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11991_oECA306_C05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	32	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11914_oECA306_A02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11954_oECA306_E03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	15	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12175_oECA306_C12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	19	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12122_oECA306_B10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	21	3	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12056_oECA306_A07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	17	3	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11898_oECA306_B01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	7	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11957_oECA306_H03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	31	10	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11945_oECA306_G02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12050_oECA306_D06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12184_oECA306_D12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	23	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11970_oECA306_G04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	13	11	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12055_oECA306_H06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	18	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11989_oECA306_B05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	26	5	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12041_oECA306_B06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12016_oECA306_A06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	7	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11938_oECA306_A03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	28	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11955_oECA306_F03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	31	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12075_oECA306_C07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	25	8	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11904_oECA306_F01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	17	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12099_oECA306_G08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	17	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12002_oECA306_G05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	34	3	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11900_oECA306_C01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	12	16	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11992_oECA306_D05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12169_oECA306_G11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	14	9	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12130_oECA306_C10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	19	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11912_oECA306_H01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12090_oECA306_F07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	28	15	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11956_oECA306_G03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	15	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12204_oECA306_G12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	0	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12060_oECA306_B07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	29	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12131_oECA306_D10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	31	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12006_oECA306_H05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	5	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12092_oECA306_H07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	35	7	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11940_oECA306_C02_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12154_oECA306_C11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	1	13	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12093_oECA306_A08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12186_oECA306_F12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	30	11	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12052_oECA306_F06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	17	10	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11971_oECA306_H04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	21	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11993_oECA306_E05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	30	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12054_oECA306_G06_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	14	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12138_oECA306_A11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	21	10	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12091_oECA306_G07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	32	7	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11895_oECA306_A01_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	8	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12094_oECA306_B08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	11	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12089_oECA306_E07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	4	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11994_oECA306_F05_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	4	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11959_oECA306_B04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	31	9	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12171_oECA306_A12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12153_oECA306_B11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	17	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12106_oECA306_E09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	15	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12101_oECA306_A09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	16	6	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11951_oECA306_B03_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	20	9	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12161_oECA306_D11_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	13	14	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12136_oECA306_G10_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	24	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12206_oECA306_H12_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	22	2	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12107_oECA306_F09_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	19	1	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12095_oECA306_C08_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	32	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12088_oECA306_D07_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	26	7	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11958_oECA306_A04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	27	8	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-11962_oECA306_E04_robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F	26	0	robyn.tanny@northwestern.edu_05_SEQ1679327A_010320F
S-12256_oECA306_G03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	30	10	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10810_oECA306_G11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	31	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12333_oECA306_D07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	18	4	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10720_oECA306_F10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	5	11	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10787_oECA306_C11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	17	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10593_oECA306_F09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	27	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12332_oECA306_C07_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	17	2	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12281_oECA306_H04_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	24	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10900_oECA306_B12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	34	15	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12285_oECA306_A05_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	0	5	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12318_oECA306_D06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	14	8	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12207_oECA306_A01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	29	0	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12235_oECA306_A03_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	24	0	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10584_oECA306_E09_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	10	2	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12232_oECA306_G02_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	20	3	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10680_oECA306_E10_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	23	6	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10834_oECA306_A12_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	-	-	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-10779_oECA306_A11_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	2	4	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12217_oECA306_G01_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	10	1	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
S-12316_oECA306_B06_robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G	11	7	robyn.tanny@northwestern.edu_06_SEQ1679327A_010320G
