fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,change_type,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,approximate_number_of_worms,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
a28c2889-e44f-4610-a385-4e6480a9e61a,2019-12-12 15:47:07 UTC,2019-12-12 15:50:55 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 15:53:02 UTC,2019-12-12 15:53:02 UTC,1,create,,2019DecemberHawaii,,42.0565166,-87.6736741,POINT (-87.6736741 42.0565166),a18f4289-778a-4727-a64b-bc51983e9eee,Yes,Very Few (1-3),026c4024-d1e7-4b0b-b280-4357fab5fe7e,,https://web.fulcrumapp.com/photos/view?photos=026c4024-d1e7-4b0b-b280-4357fab5fe7e,2019-12-12,09:47,162.800003051758,14.334,,,
9eac6ef5-9cf8-440f-9a2f-eddc228b07f9,2019-12-12 15:51:45 UTC,2019-12-12 15:52:53 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 15:53:03 UTC,2019-12-12 15:53:03 UTC,1,create,,2019DecemberHawaii,,42.0565093,-87.6736831,POINT (-87.6736831 42.0565093),4e13628a-6d4b-4762-bc0f-009ba7b91c9b,No,,dfdceff5-6d08-4cb7-b84c-f106e4201eeb,,https://web.fulcrumapp.com/photos/view?photos=dfdceff5-6d08-4cb7-b84c-f106e4201eeb,2019-12-12,09:51,162.800003051758,14.216,,,
f607dbf7-1ad3-4d8c-9490-9bdfe7358d70,2019-12-12 15:53:06 UTC,2019-12-12 15:55:53 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:04:17 UTC,2019-12-12 16:04:17 UTC,1,create,,2019DecemberHawaii,,42.0565098,-87.6736833,POINT (-87.6736833 42.0565098),174bd662-bc6d-42f2-86bb-cc8aa28f4722,Yes,Very Few (1-3),9ec6ecc3-121a-40d3-b3ce-40a25e6f6b8f,,https://web.fulcrumapp.com/photos/view?photos=9ec6ecc3-121a-40d3-b3ce-40a25e6f6b8f,2019-12-12,09:53,162.800003051758,14.39,,,
d0032e7d-c78f-4f2f-80ff-4bc10b60a8f4,2019-12-12 15:56:28 UTC,2019-12-12 16:04:04 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:04:18 UTC,2019-12-12 16:04:18 UTC,1,create,,2019DecemberHawaii,,42.0565096,-87.6736825,POINT (-87.6736825 42.0565096),2e014081-6b6a-4777-a758-4a2fb2f4caa7,Yes,Some (11-25),93cb00c4-feb4-49f9-aa9b-b403d7f7c33a,,https://web.fulcrumapp.com/photos/view?photos=93cb00c4-feb4-49f9-aa9b-b403d7f7c33a,2019-12-12,09:56,162.800003051758,14.372,,,
d0032e7d-c78f-4f2f-80ff-4bc10b60a8f4,2019-12-12 15:56:28 UTC,2019-12-12 16:06:34 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:04:18 UTC,2019-12-12 16:13:32 UTC,2,update,,2019DecemberHawaii,,42.0565096,-87.6736825,POINT (-87.6736825 42.0565096),2e014081-6b6a-4777-a758-4a2fb2f4caa7,Yes,Some (11-25),93cb00c4-feb4-49f9-aa9b-b403d7f7c33a,,https://web.fulcrumapp.com/photos/view?photos=93cb00c4-feb4-49f9-aa9b-b403d7f7c33a,2019-12-12,09:56,162.800003051758,14.372,,,
f749375b-458a-47c4-92ff-5d08249696bf,2019-12-12 16:11:50 UTC,2019-12-12 16:13:25 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:13:33 UTC,2019-12-12 16:13:33 UTC,1,create,,2019DecemberHawaii,,42.0565097,-87.6736831,POINT (-87.6736831 42.0565097),bcd6deea-4158-4aab-aa12-d3edbac2a0c3,Tracks,,13e87149-3973-411f-abd1-6019f6d63436,,https://web.fulcrumapp.com/photos/view?photos=13e87149-3973-411f-abd1-6019f6d63436,2019-12-12,10:11,162.800003051758,14.362,,,
2d743bc0-63d1-4f65-afe6-8543f5e2fe81,2019-12-12 16:13:36 UTC,2019-12-12 16:27:33 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:36:31 UTC,2019-12-12 16:36:31 UTC,1,create,,2019DecemberHawaii,,42.0565096,-87.6736825,POINT (-87.6736825 42.0565096),0324a92a-0035-49c8-af03-ce47c22c1f01,Yes,Some (11-25),d1f7337f-956d-4d10-b594-285c4356988f,,https://web.fulcrumapp.com/photos/view?photos=d1f7337f-956d-4d10-b594-285c4356988f,2019-12-12,10:13,162.800003051758,14.411,,,
50d9f262-605c-4fc1-8904-a2c5b01ae79d,2019-12-12 16:33:18 UTC,2019-12-12 16:34:48 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:36:32 UTC,2019-12-12 16:36:32 UTC,1,create,,2019DecemberHawaii,,42.0565096,-87.6736836,POINT (-87.6736836 42.0565096),b4723c6f-c3c1-489f-967a-2848e2196019,No,,a1f01b6c-979b-469e-8b11-30018dd9f984,,https://web.fulcrumapp.com/photos/view?photos=a1f01b6c-979b-469e-8b11-30018dd9f984,2019-12-12,10:33,162.800003051758,14.368,,,
15ab0618-6f71-44fe-bfd9-04e3a1f216ae,2019-12-12 16:34:55 UTC,2019-12-12 16:36:16 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:36:32 UTC,2019-12-12 16:36:32 UTC,1,create,,2019DecemberHawaii,,42.0565006,-87.6736983,POINT (-87.6736983 42.0565006),6dc8c336-398b-4b0b-8fc4-2802be23f2fd,No,,76bfbdac-c188-45a2-816b-1d1a94e21e85,,https://web.fulcrumapp.com/photos/view?photos=76bfbdac-c188-45a2-816b-1d1a94e21e85,2019-12-12,10:34,162.800003051758,14.547,,,232.96365
2a7483cc-b511-435d-bbe3-bdd5fcebdaca,2019-12-12 16:16:43 UTC,2019-12-12 16:19:37 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:55 UTC,2019-12-12 16:41:55 UTC,1,create,,2019DecemberHawaii,,42.056518,-87.6737078,POINT (-87.6737078 42.056518),c630ff4f-ce3e-44e4-b485-2b6744a520da,Tracks,,69fac694-c70c-4aa0-9d90-d54ad27c8b8d,,https://web.fulcrumapp.com/photos/view?photos=69fac694-c70c-4aa0-9d90-d54ad27c8b8d,2019-12-12,10:16,162.800003051758,13.353,,,
963d057c-a801-4da9-839a-41797de204a4,2019-12-12 16:19:41 UTC,2019-12-12 16:21:30 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:56 UTC,2019-12-12 16:41:56 UTC,1,create,,2019DecemberHawaii,,42.0565033,-87.6737204,POINT (-87.6737204 42.0565033),81c09f2d-733d-4683-94c4-6066c97ef23b,Tracks,,cb5e6c55-6207-4470-9f02-8b09ea70c826,,https://web.fulcrumapp.com/photos/view?photos=cb5e6c55-6207-4470-9f02-8b09ea70c826,2019-12-12,10:19,162.800003051758,13.705,,,212.78072
67611ff7-99b3-44dc-b816-6590ca988c61,2019-12-12 16:21:38 UTC,2019-12-12 16:22:01 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:56 UTC,2019-12-12 16:41:56 UTC,1,create,,2019DecemberHawaii,,42.0565253,-87.673703,POINT (-87.673703 42.0565253),b7ea4f53-544d-463d-8466-da765c340932,No,,578e94c3-b3c5-46a0-a879-a9e8f43dcdbc,,https://web.fulcrumapp.com/photos/view?photos=578e94c3-b3c5-46a0-a879-a9e8f43dcdbc,2019-12-12,10:21,162.800003051758,13.601,,,190.46425
3e89847a-4f9c-4282-bc8b-3d98a8e89f4b,2019-12-12 16:22:03 UTC,2019-12-12 16:23:00 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:56 UTC,2019-12-12 16:41:56 UTC,1,create,,2019DecemberHawaii,,42.0565135,-87.6737059,POINT (-87.6737059 42.0565135),fa9a1af1-dd7a-4074-b1c4-9a2c49e46119,Tracks,,7fc4f602-fbc1-4966-ad19-6c9443c58ac5,,https://web.fulcrumapp.com/photos/view?photos=7fc4f602-fbc1-4966-ad19-6c9443c58ac5,2019-12-12,10:22,162.800003051758,15.519,,,335.74237
9fc61260-cf72-4914-a68d-39cc2cff6abd,2019-12-12 16:23:04 UTC,2019-12-12 16:23:25 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:57 UTC,2019-12-12 16:41:57 UTC,1,create,,2019DecemberHawaii,,42.0564907,-87.6737755,POINT (-87.6737755 42.0564907),4351ed63-6970-4fc6-98c2-272f44ecb7d0,No,,edf05377-c9ff-471f-a31a-a3ed2d41faf9,,https://web.fulcrumapp.com/photos/view?photos=edf05377-c9ff-471f-a31a-a3ed2d41faf9,2019-12-12,10:23,162.800003051758,39.56,,,236.35512
016cf340-6b39-46ba-b59a-ac1661c9f6d6,2019-12-12 16:23:31 UTC,2019-12-12 16:24:34 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:57 UTC,2019-12-12 16:41:57 UTC,1,create,,2019DecemberHawaii,,42.0565292,-87.6737212,POINT (-87.6737212 42.0565292),52aaabe2-aec9-41c4-95c3-94b362d32e01,No,,efb91171-ff17-49a1-9efe-617d7d5cc9c0,,https://web.fulcrumapp.com/photos/view?photos=efb91171-ff17-49a1-9efe-617d7d5cc9c0,2019-12-12,10:23,162.800003051758,12.126,,,69.41339
736d9ef2-b437-4276-914b-34ae2c15b850,2019-12-12 16:24:43 UTC,2019-12-12 16:27:46 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:58 UTC,2019-12-12 16:41:58 UTC,1,create,,2019DecemberHawaii,,42.0565187,-87.6737069,POINT (-87.6737069 42.0565187),026f395d-4429-4c5a-b21b-a4ff8086f42a,Yes,Very Few (1-3),76bbd207-0bfd-422e-931f-aaf42639744a,,https://web.fulcrumapp.com/photos/view?photos=76bbd207-0bfd-422e-931f-aaf42639744a,2019-12-12,10:24,162.800003051758,13.454,,,
8fd7c6b4-7525-47aa-af6f-363dbe33b1d9,2019-12-12 16:27:52 UTC,2019-12-12 16:30:22 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:58 UTC,2019-12-12 16:41:58 UTC,1,create,,2019DecemberHawaii,,42.0565118,-87.673701,POINT (-87.673701 42.0565118),fb5d0ba6-8c12-4504-9948-75be88dc9da4,Yes,Very Few (1-3),a2e148fc-4f8b-4ae1-ae8f-b2b24b6fcca3,,https://web.fulcrumapp.com/photos/view?photos=a2e148fc-4f8b-4ae1-ae8f-b2b24b6fcca3,2019-12-12,10:27,162.800003051758,16.0,,,70.7408
f4276d22-52b9-4883-bf3b-f7c52daff5df,2019-12-12 16:30:28 UTC,2019-12-12 16:37:45 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,2019-12-12 16:41:58 UTC,2019-12-12 16:41:58 UTC,1,create,,2019DecemberHawaii,,42.0565123,-87.673718,POINT (-87.673718 42.0565123),8e645eea-6926-4d3d-9388-4543fcba8815,Yes,Few (4-10),4a3d8b70-8e1b-4887-88d5-e22806bb3418,,https://web.fulcrumapp.com/photos/view?photos=4a3d8b70-8e1b-4887-88d5-e22806bb3418,2019-12-12,10:30,162.800003051758,13.193,,,
5da57bf0-87a7-4c10-8875-542141114431,2019-12-12 16:37:04 UTC,2019-12-12 16:46:27 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:50:07 UTC,2019-12-12 16:50:07 UTC,1,create,,2019DecemberHawaii,,42.0565096,-87.6736831,POINT (-87.6736831 42.0565096),27e73df7-9e8d-4146-9176-517dd9180192,Yes,Very Few (1-3),465bbf63-a73e-40cd-be65-e89f4c9f3794,,https://web.fulcrumapp.com/photos/view?photos=465bbf63-a73e-40cd-be65-e89f4c9f3794,2019-12-12,10:37,162.800003051758,14.363,,,
2222bc4d-b466-4773-ac31-58f9e83dbabf,2019-12-12 16:48:01 UTC,2019-12-12 16:49:57 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:50:08 UTC,2019-12-12 16:50:08 UTC,1,create,,2019DecemberHawaii,,42.0565095,-87.6736831,POINT (-87.6736831 42.0565095),73132ac9-a437-4859-bc35-6ef52c29f911,Yes,Very Few (1-3),a0be8392-d3a9-4aaa-81f4-d6177fa01bd6,,https://web.fulcrumapp.com/photos/view?photos=a0be8392-d3a9-4aaa-81f4-d6177fa01bd6,2019-12-12,10:48,162.800003051758,14.407,,,216.5933
d4f3e898-794c-4320-899a-d861eda750b5,2019-12-12 16:51:08 UTC,2019-12-12 16:54:55 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:57:19 UTC,2019-12-12 16:57:19 UTC,1,create,,2019DecemberHawaii,,42.0565165,-87.6736734,POINT (-87.6736734 42.0565165),3f166650-9d64-44b0-9a40-56f1e14af35c,Yes,Very Few (1-3),ca52f44b-7846-4eec-aa3c-cdf5c34289d6,,https://web.fulcrumapp.com/photos/view?photos=ca52f44b-7846-4eec-aa3c-cdf5c34289d6,2019-12-12,10:51,162.800003051758,14.384,,,20.367052
b29af495-6fd9-4d9b-a9cd-317b032cccb7,2019-12-12 16:55:23 UTC,2019-12-12 16:57:10 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 16:57:19 UTC,2019-12-12 16:57:19 UTC,1,create,,2019DecemberHawaii,,42.0565166,-87.6736738,POINT (-87.6736738 42.0565166),83b129d5-295d-4c6d-8420-cc032c3ec692,No,,61065b87-7887-44f3-ae71-508a9554b0a7,,https://web.fulcrumapp.com/photos/view?photos=61065b87-7887-44f3-ae71-508a9554b0a7,2019-12-12,10:55,162.800003051758,14.382,,,
447d5bde-39aa-452a-8167-3451811d4700,2019-12-12 16:57:25 UTC,2019-12-12 16:59:15 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:11:12 UTC,2019-12-12 17:11:12 UTC,1,create,,2019DecemberHawaii,,42.0565099,-87.6736834,POINT (-87.6736834 42.0565099),e584bd8b-8349-4deb-a5e3-a44d2b3dd2d6,Tracks,,c8fe3075-991f-4ef8-9ce3-d413c8985701,,https://web.fulcrumapp.com/photos/view?photos=c8fe3075-991f-4ef8-9ce3-d413c8985701,2019-12-12,10:57,162.800003051758,14.411,,,
3dcda2be-0851-4412-89da-916b53c18eed,2019-12-12 17:03:12 UTC,2019-12-12 17:11:03 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:11:13 UTC,2019-12-12 17:11:13 UTC,1,create,,2019DecemberHawaii,,42.0565097,-87.673682,POINT (-87.673682 42.0565097),74ec4521-7e80-4e44-8798-ef57d50d58e0,Yes,Some (11-25),7a43934d-a4e3-464d-8619-e42087a65f44,,https://web.fulcrumapp.com/photos/view?photos=7a43934d-a4e3-464d-8619-e42087a65f44,2019-12-12,11:03,162.800003051758,14.356,,,
7c03c805-bc8d-461e-bf02-9603173b6e2e,2019-12-11 20:58:54 UTC,2019-12-11 20:59:15 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:13:45 UTC,2019-12-12 17:13:45 UTC,1,create,,2019DecemberHawaii,,42.0565347,-87.6737017,POINT (-87.6737017 42.0565347),4b4baece-f1ec-4999-b7fb-7d18344fae5c,No,,,,,2019-12-11,14:58,162.800003051758,13.409,,,14.9235325
08b712aa-fd7c-4293-8a8e-26b6f284c7f6,2019-12-11 21:05:28 UTC,2019-12-11 21:07:04 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:13:45 UTC,2019-12-12 17:13:45 UTC,1,create,,2019DecemberHawaii,,42.0565172,-87.6736827,POINT (-87.6736827 42.0565172),69d5bc38-6d7d-4815-96b5-1800ec54c377,Yes,Few (4-10),,,,2019-12-11,15:05,162.800003051758,13.854,,,
e7a11b06-d1be-477b-a133-8d9dc8f57bba,2019-12-11 21:08:35 UTC,2019-12-11 21:11:15 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:13:46 UTC,2019-12-12 17:13:46 UTC,1,create,,2019DecemberHawaii,,42.0565189,-87.6737073,POINT (-87.6737073 42.0565189),319d27d0-dae2-4ff6-8624-f89a8dcf8343,Yes,Very Few (1-3),,,,2019-12-11,15:08,162.800003051758,13.333,,,286.96948
fb3dc7de-1804-434a-8c37-ce88c2a05042,2019-12-12 17:12:21 UTC,2019-12-12 17:16:42 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:24:42 UTC,2019-12-12 17:24:42 UTC,1,create,,2019DecemberHawaii,,42.05651,-87.6736822,POINT (-87.6736822 42.05651),8421219b-5652-4e0b-a370-0d338e8753e5,Yes,Very Few (1-3),13dfa5ae-6a4c-4088-b41f-b7a346588b88,,https://web.fulcrumapp.com/photos/view?photos=13dfa5ae-6a4c-4088-b41f-b7a346588b88,2019-12-12,11:12,162.800003051758,13.325,,,53.697723
757e3a18-8528-43a9-9b47-88197b6b50b0,2019-12-12 17:17:02 UTC,2019-12-12 17:24:34 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:24:43 UTC,2019-12-12 17:24:43 UTC,1,create,,2019DecemberHawaii,,42.0565096,-87.6736828,POINT (-87.6736828 42.0565096),03693b5c-9c0e-48b4-8ee1-2f8543945dea,Yes,Very Few (1-3),22673e28-e583-4142-8dfb-132fd70a0d03,,https://web.fulcrumapp.com/photos/view?photos=22673e28-e583-4142-8dfb-132fd70a0d03,2019-12-12,11:17,162.800003051758,14.22,,,
9ee53d9e-22f2-48d0-b517-a1621a9a2429,2019-12-12 17:25:08 UTC,2019-12-12 17:26:41 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:32:45 UTC,2019-12-12 17:32:45 UTC,1,create,,2019DecemberHawaii,,42.0565096,-87.6736831,POINT (-87.6736831 42.0565096),392f9c33-52c4-44de-8169-418b645140af,Tracks,,df757aa8-614c-4c52-bc7d-2b52ce9ace32,,https://web.fulcrumapp.com/photos/view?photos=df757aa8-614c-4c52-bc7d-2b52ce9ace32,2019-12-12,11:25,162.800003051758,14.184,,,
7067c134-7cc1-436b-8e5d-acf33e2a6884,2019-12-12 17:26:50 UTC,2019-12-12 17:32:35 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:32:45 UTC,2019-12-12 17:32:45 UTC,1,create,,2019DecemberHawaii,,42.056516,-87.6736736,POINT (-87.6736736 42.056516),f4b1e96f-9901-4813-b472-49f939f738d8,Yes,Some (11-25),ad6218ae-a7ef-441e-9445-be6973600702,,https://web.fulcrumapp.com/photos/view?photos=ad6218ae-a7ef-441e-9445-be6973600702,2019-12-12,11:26,162.800003051758,14.299,,,288.60876
93692522-0cbe-4c97-a3a6-ce69eb4016ff,2019-12-12 17:35:33 UTC,2019-12-12 17:37:34 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:39:07 UTC,2019-12-12 17:39:07 UTC,1,create,,2019DecemberHawaii,,42.0565171,-87.6736831,POINT (-87.6736831 42.0565171),d5142960-0601-41a9-b02f-64457eaad067,No,,fdcf958d-4748-43ed-88a4-fea570429f44,,https://web.fulcrumapp.com/photos/view?photos=fdcf958d-4748-43ed-88a4-fea570429f44,2019-12-12,11:35,162.800003051758,13.552,,,
c377a9bc-f300-409b-a5ea-9df134ec76ce,2019-12-12 17:37:41 UTC,2019-12-12 17:38:59 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 17:39:08 UTC,2019-12-12 17:39:08 UTC,1,create,,2019DecemberHawaii,,42.0565158,-87.6736743,POINT (-87.6736743 42.0565158),be81b377-9038-49d9-99e3-31c86c122203,Tracks,,54abc098-51e8-405b-a73f-dce16e8a12b6,,https://web.fulcrumapp.com/photos/view?photos=54abc098-51e8-405b-a73f-dce16e8a12b6,2019-12-12,11:37,162.800003051758,14.242,,,43.834118
f63b6ef6-6804-49c7-8309-279e7cd35794,2019-12-12 17:15:06 UTC,2019-12-12 17:18:43 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:15 UTC,2019-12-12 17:44:15 UTC,1,create,,2019DecemberHawaii,,42.0565369,-87.6737019,POINT (-87.6737019 42.0565369),f1d5ed72-4d93-487b-a026-a29dc7ffd972,Tracks,,,,,2019-12-12,11:15,162.800003051758,13.443,,,
88947943-d758-47b7-8bec-3a40b8244a8b,2019-12-12 17:20:02 UTC,2019-12-12 17:21:04 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:15 UTC,2019-12-12 17:44:15 UTC,1,create,,2019DecemberHawaii,,42.056491,-87.6737477,POINT (-87.6737477 42.056491),524a14f8-163e-44c6-a9c7-b171d3cd1ea9,Tracks,,,,,2019-12-12,11:20,162.800003051758,13.762,,,
5ec1b3ab-1e8e-413c-a967-dfedc8380b0d,2019-12-12 17:21:27 UTC,2019-12-12 17:21:58 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:15 UTC,2019-12-12 17:44:15 UTC,1,create,,2019DecemberHawaii,,42.0565374,-87.6736993,POINT (-87.6736993 42.0565374),c884b7bc-ed9f-46c0-a706-d58e7f41bf8b,No,,,,,2019-12-12,11:21,162.800003051758,14.741,,,
d6b4b8b0-8e8e-4c6e-9388-5d63ad03e414,2019-12-12 17:22:30 UTC,2019-12-12 17:22:58 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:16 UTC,2019-12-12 17:44:16 UTC,1,create,,2019DecemberHawaii,,42.0565109,-87.673704,POINT (-87.673704 42.0565109),a4236489-252a-456a-8ea9-5647bc18036d,No,,,,,2019-12-12,11:22,162.800003051758,16.0,,,
2cedb4f9-e338-4bed-812b-fae39ae6ab7b,2019-12-12 17:24:19 UTC,2019-12-12 17:27:08 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:17 UTC,2019-12-12 17:44:17 UTC,1,create,,2019DecemberHawaii,,42.0565171,-87.6737075,POINT (-87.6737075 42.0565171),dac65b96-8d5d-43fb-ad84-4d7bfe44ebec,Tracks,,,,,2019-12-12,11:24,162.800003051758,13.338,,,
784b6194-10c3-4b0e-8646-df5ff1c1dda8,2019-12-12 17:27:32 UTC,2019-12-12 17:33:12 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:17 UTC,2019-12-12 17:44:17 UTC,1,create,,2019DecemberHawaii,,42.0565118,-87.6737183,POINT (-87.6737183 42.0565118),f2a98705-9c65-4603-88a8-f47d5950937e,Yes,Very Few (1-3),,,,2019-12-12,11:27,162.800003051758,13.51,,,
4eb19c5d-45c5-4da2-a002-6dde3a1bc661,2019-12-12 17:35:18 UTC,2019-12-12 17:40:17 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:17 UTC,2019-12-12 17:44:17 UTC,1,create,,2019DecemberHawaii,,42.0564712,-87.6738009,POINT (-87.6738009 42.0564712),c76ea5d6-66aa-4a62-847b-a4cbc8f36176,Tracks,,,,,2019-12-12,11:35,162.800003051758,31.4,,,
eacf43b5-ca75-4427-9d53-adeb5e31284a,2019-12-12 17:40:44 UTC,2019-12-12 17:41:25 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:18 UTC,2019-12-12 17:44:18 UTC,1,create,,2019DecemberHawaii,,42.0565118,-87.6737189,POINT (-87.6737189 42.0565118),c2061d26-c8f0-4e0e-9dd9-e794e106a129,No,,,,,2019-12-12,11:40,162.800003051758,13.219,,,
762945fc-9585-428f-b355-bc6dd0c542f4,2019-12-12 17:41:50 UTC,2019-12-12 17:42:26 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:18 UTC,2019-12-12 17:44:18 UTC,1,create,,2019DecemberHawaii,,42.0565457,-87.6737172,POINT (-87.6737172 42.0565457),1e1ed874-726e-4e37-a07c-e1a8268f05ec,No,,,,,2019-12-12,11:41,162.800003051758,16.052,,,330.82806
1e452d15-0d65-41c4-9b44-6e9b27f752ca,2019-12-12 17:43:24 UTC,2019-12-12 17:44:10 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:44:18 UTC,2019-12-12 17:44:18 UTC,1,create,,2019DecemberHawaii,,42.0565199,-87.6737177,POINT (-87.6737177 42.0565199),370ae8d4-e7c2-4b2d-bb60-ddcd0cf2ecba,No,,,,,2019-12-12,11:43,162.900009155273,12.867,,,
fc4d2110-70f5-477b-b8d9-7b69910b55fb,2019-12-12 17:45:00 UTC,2019-12-12 17:47:57 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:58:01 UTC,2019-12-12 17:58:01 UTC,1,create,,2019DecemberHawaii,,42.0565177,-87.673709,POINT (-87.673709 42.0565177),122bb554-18bb-4ed2-a472-6e82eedaaac3,Yes,Very Few (1-3),,,,2019-12-12,11:44,162.800003051758,13.383,,,64.19215
1e983f70-bb4b-4e76-bfed-d1cdb7ee74c7,2019-12-12 17:48:34 UTC,2019-12-12 17:49:35 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:58:01 UTC,2019-12-12 17:58:01 UTC,1,create,,2019DecemberHawaii,,42.0565119,-87.6737185,POINT (-87.6737185 42.0565119),3fbfdcc6-5af8-4cc5-a7f2-b3d3d30359ab,No,,,,,2019-12-12,11:48,162.800003051758,13.402,,,
3f6d31e9-9a90-450d-b280-e62589fd0cea,2019-12-12 17:50:00 UTC,2019-12-12 17:57:49 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2019-12-12 17:58:02 UTC,2019-12-12 17:58:02 UTC,1,create,,2019DecemberHawaii,,42.0565172,-87.6737081,POINT (-87.6737081 42.0565172),16a39c3e-6357-4e32-b224-505c709550a9,Yes,Proliferating (25+),,,,2019-12-12,11:49,162.800003051758,13.333,,,
a9ca8310-50de-4c24-b456-0873d431753d,2019-12-12 17:39:14 UTC,2019-12-12 17:45:21 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,2019-12-12 18:12:42 UTC,2019-12-12 18:12:42 UTC,1,create,,2019DecemberHawaii,,42.0565168,-87.6736829,POINT (-87.6736829 42.0565168),e45e828a-8012-482e-b3d4-5ef6a85e4f62,Yes,Some (11-25),5c84bada-5c0f-4b77-9257-7cf398b7a87e,,https://web.fulcrumapp.com/photos/view?photos=5c84bada-5c0f-4b77-9257-7cf398b7a87e,2019-12-12,11:39,162.800003051758,14.176,,,277.42596
