fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,s_label
0f39ca2f-8d8a-48e5-8cf6-462d86d5f9aa,3d2defed-e97a-457f-8b43-ae1e5421391b,3d2defed-e97a-457f-8b43-ae1e5421391b,1,1,42.056524,-87.6737148,POINT (-87.6737148 42.056524),2019-12-12 18:17:01 UTC,2019-12-12 18:17:08 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-10346
72376f51-f2de-420a-822f-adcb362647e6,3d2defed-e97a-457f-8b43-ae1e5421391b,3d2defed-e97a-457f-8b43-ae1e5421391b,1,1,42.0565164,-87.6737019,POINT (-87.6737019 42.0565164),2019-12-12 18:17:11 UTC,2019-12-12 18:17:33 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-10347
931b22b4-a6ca-46f1-8340-9c64505d139c,b807bdf9-1e9b-450a-bcda-1d91f705c6ea,b807bdf9-1e9b-450a-bcda-1d91f705c6ea,1,1,42.0565095,-87.673683,POINT (-87.673683 42.0565095),2019-12-12 18:17:37 UTC,2019-12-12 18:17:44 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10332
16bf125b-e41f-4eb0-94fc-95ed8c5e3a4b,b807bdf9-1e9b-450a-bcda-1d91f705c6ea,b807bdf9-1e9b-450a-bcda-1d91f705c6ea,1,1,42.0565135,-87.673677,POINT (-87.673677 42.0565135),2019-12-12 18:17:47 UTC,2019-12-12 18:17:53 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10360
616acbb5-32ff-4645-b0d7-448657a14f12,9ab5ac54-8f5b-4e28-89a5-fb598f98385b,9ab5ac54-8f5b-4e28-89a5-fb598f98385b,1,1,42.0565053,-87.6736796,POINT (-87.6736796 42.0565053),2019-12-12 18:22:36 UTC,2019-12-12 18:22:46 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10390
41cf7e29-c583-4300-ab0b-40fc1aaf63f2,9ab5ac54-8f5b-4e28-89a5-fb598f98385b,9ab5ac54-8f5b-4e28-89a5-fb598f98385b,1,1,42.0565098,-87.6736833,POINT (-87.6736833 42.0565098),2019-12-12 18:22:50 UTC,2019-12-12 18:22:56 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10333
e7d5c643-18df-446e-9b68-f2a4dbda902c,9ab5ac54-8f5b-4e28-89a5-fb598f98385b,9ab5ac54-8f5b-4e28-89a5-fb598f98385b,1,1,42.0565098,-87.6736835,POINT (-87.6736835 42.0565098),2019-12-12 18:22:57 UTC,2019-12-12 18:23:03 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10334
94aeb6ae-f192-43b6-973b-6ebb5f2acea0,e5f8e66d-8be8-48b1-bf41-0db4ba65cb21,e5f8e66d-8be8-48b1-bf41-0db4ba65cb21,1,1,42.0565147,-87.6736643,POINT (-87.6736643 42.0565147),2019-12-12 18:26:30 UTC,2019-12-12 18:26:42 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10388
ae8eae86-e176-49f7-8abc-c7c16e984e53,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,1,1,42.05651,-87.6736529,POINT (-87.6736529 42.05651),2019-12-12 18:34:15 UTC,2019-12-12 18:34:22 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10398
807e0144-5c51-440a-a296-0bd249f859ea,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,1,1,42.0565089,-87.6736507,POINT (-87.6736507 42.0565089),2019-12-12 18:34:24 UTC,2019-12-12 18:34:30 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10404
ab7c3cd7-3417-430a-b63b-9a7051c9d0cc,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,1,1,42.0565146,-87.6736717,POINT (-87.6736717 42.0565146),2019-12-12 18:34:31 UTC,2019-12-12 18:34:37 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10578
ce32e765-9ac6-4566-8cbc-bec2acfd63fa,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,1,1,,,,2019-12-12 18:34:39 UTC,2019-12-12 18:34:45 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10515
15109f8a-4f77-40ff-b577-e3f89eb0842a,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,1,1,,,,2019-12-12 18:34:47 UTC,2019-12-12 18:34:52 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10405
413295be-28ad-4434-b8a8-44157aac7689,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,bdee1dc5-6f52-4e5e-8a96-93844a59bb3c,1,1,,,,2019-12-12 18:34:54 UTC,2019-12-12 18:34:59 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10403
06af389d-3111-42e9-8e71-3923d1cd37b9,49f23419-e30e-4be0-80f3-cd3035731abb,49f23419-e30e-4be0-80f3-cd3035731abb,1,1,42.0565166,-87.6736734,POINT (-87.6736734 42.0565166),2019-12-12 18:57:09 UTC,2019-12-12 18:57:20 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10387
4836a4e2-8eed-4972-80d9-c297c6ac3928,49f23419-e30e-4be0-80f3-cd3035731abb,49f23419-e30e-4be0-80f3-cd3035731abb,1,1,42.0565107,-87.6736838,POINT (-87.6736838 42.0565107),2019-12-12 18:57:23 UTC,2019-12-12 18:57:29 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10513
be4cdb98-2b1c-412f-8ab5-53c073b8f5d5,49f23419-e30e-4be0-80f3-cd3035731abb,49f23419-e30e-4be0-80f3-cd3035731abb,1,1,,,,2019-12-12 18:57:32 UTC,2019-12-12 18:57:40 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10384
b30919f0-d749-441b-a8a8-512d871067d3,49f23419-e30e-4be0-80f3-cd3035731abb,49f23419-e30e-4be0-80f3-cd3035731abb,1,1,42.0565177,-87.6736736,POINT (-87.6736736 42.0565177),2019-12-12 18:57:43 UTC,2019-12-12 18:57:50 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10383
1e0c1763-9e36-41d6-8dda-217e61e08dae,49f23419-e30e-4be0-80f3-cd3035731abb,49f23419-e30e-4be0-80f3-cd3035731abb,1,1,,,,2019-12-12 18:57:54 UTC,2019-12-12 18:58:00 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10382
1e0d44de-7c5a-4d9d-8053-78dee7b70bac,49f23419-e30e-4be0-80f3-cd3035731abb,49f23419-e30e-4be0-80f3-cd3035731abb,1,1,42.0565155,-87.6736746,POINT (-87.6736746 42.0565155),2019-12-12 18:58:03 UTC,2019-12-12 18:58:09 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10516
bf85a2c1-6c0c-4061-9b8a-b6cb096d7d58,1a0581fb-ddd9-4661-a0a6-420773f198b0,1a0581fb-ddd9-4661-a0a6-420773f198b0,1,1,42.0565097,-87.6736833,POINT (-87.6736833 42.0565097),2019-12-12 19:03:11 UTC,2019-12-12 19:03:19 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10557
5ff95cf2-beff-46de-8109-3ed1c8f60f29,1a0581fb-ddd9-4661-a0a6-420773f198b0,1a0581fb-ddd9-4661-a0a6-420773f198b0,1,1,42.0565141,-87.6736787,POINT (-87.6736787 42.0565141),2019-12-12 19:03:20 UTC,2019-12-12 19:03:27 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10605
ffa037b3-0ed1-4567-afa2-e895190c2e36,1a0581fb-ddd9-4661-a0a6-420773f198b0,1a0581fb-ddd9-4661-a0a6-420773f198b0,1,1,42.0565115,-87.6736837,POINT (-87.6736837 42.0565115),2019-12-12 19:03:29 UTC,2019-12-12 19:03:35 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10617
0ee19acd-499d-4bb6-8e2b-7dddcc4d3eaf,5d1d929d-e45e-44cd-973f-53fe5af521a2,5d1d929d-e45e-44cd-973f-53fe5af521a2,1,1,42.0565165,-87.6736832,POINT (-87.6736832 42.0565165),2019-12-12 19:20:04 UTC,2019-12-12 19:20:12 UTC,claire.buchanan@northwestern.edu,claire.buchanan@northwestern.edu,S-10598
e3b11036-996c-497a-a388-88135462ba28,8b5c1987-248c-4243-855a-d71390fba8ee,8b5c1987-248c-4243-855a-d71390fba8ee,1,1,42.0565197,-87.673706,POINT (-87.673706 42.0565197),2019-12-12 17:00:30 UTC,2019-12-12 17:00:36 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10445
59b79395-7c88-49b2-b5fb-2412601049f8,8b5c1987-248c-4243-855a-d71390fba8ee,8b5c1987-248c-4243-855a-d71390fba8ee,1,1,,,,2019-12-12 17:00:37 UTC,2019-12-12 17:00:42 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10454
6e3004f4-2d07-4695-aa6a-1b750b5adeaa,8b5c1987-248c-4243-855a-d71390fba8ee,8b5c1987-248c-4243-855a-d71390fba8ee,1,1,,,,2019-12-12 17:00:43 UTC,2019-12-12 17:00:48 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10480
e9495597-3249-459f-a913-e84dc2b391df,8b5c1987-248c-4243-855a-d71390fba8ee,8b5c1987-248c-4243-855a-d71390fba8ee,1,1,42.0565096,-87.6737211,POINT (-87.6737211 42.0565096),2019-12-12 17:00:49 UTC,2019-12-12 17:00:54 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10560
365dc8af-7112-4026-b0a1-8802304f8bd8,0b86e6b7-5682-40ca-9087-c22df770dbb9,0b86e6b7-5682-40ca-9087-c22df770dbb9,1,1,,,,2019-12-12 17:03:41 UTC,2019-12-12 17:03:46 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10601
ab4443a7-7ebd-4456-9a7b-996b9faabc90,483903a0-b659-4cf8-a20b-09b1a9eac0b6,483903a0-b659-4cf8-a20b-09b1a9eac0b6,1,1,,,,2019-12-12 17:09:18 UTC,2019-12-12 17:09:28 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10337
47eeed9c-424d-496b-b5a2-dd18507c4631,483903a0-b659-4cf8-a20b-09b1a9eac0b6,483903a0-b659-4cf8-a20b-09b1a9eac0b6,1,1,,,,2019-12-12 17:09:28 UTC,2019-12-12 17:09:34 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10330
1213dd2b-8916-4a76-a164-a3f9cea55f3a,483903a0-b659-4cf8-a20b-09b1a9eac0b6,483903a0-b659-4cf8-a20b-09b1a9eac0b6,1,1,42.0565195,-87.6737067,POINT (-87.6737067 42.0565195),2019-12-12 17:09:34 UTC,2019-12-12 17:09:41 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10493
685522d1-d41c-47c5-a239-f20f52496093,483903a0-b659-4cf8-a20b-09b1a9eac0b6,483903a0-b659-4cf8-a20b-09b1a9eac0b6,1,1,,,,2019-12-12 17:09:41 UTC,2019-12-12 17:09:46 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10494
d6c4de06-0b75-48bb-8203-3c464c1e348f,483903a0-b659-4cf8-a20b-09b1a9eac0b6,483903a0-b659-4cf8-a20b-09b1a9eac0b6,1,1,,,,2019-12-12 17:09:47 UTC,2019-12-12 17:09:53 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10495
afa3c575-c472-435b-a7ad-115b505221a9,483903a0-b659-4cf8-a20b-09b1a9eac0b6,483903a0-b659-4cf8-a20b-09b1a9eac0b6,1,1,42.0565088,-87.6737257,POINT (-87.6737257 42.0565088),2019-12-12 17:09:54 UTC,2019-12-12 17:10:05 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10500
0464ca15-ba7f-4c53-ac55-b74d99d4448c,424bd5c5-4b95-4251-9f5d-731dedcc49cd,424bd5c5-4b95-4251-9f5d-731dedcc49cd,1,1,42.0565157,-87.6737306,POINT (-87.6737306 42.0565157),2019-12-12 17:16:17 UTC,2019-12-12 17:16:23 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10466
34268340-9f97-4c7b-af76-9841f5219ea4,424bd5c5-4b95-4251-9f5d-731dedcc49cd,424bd5c5-4b95-4251-9f5d-731dedcc49cd,1,1,42.056547,-87.6736964,POINT (-87.6736964 42.056547),2019-12-12 17:16:23 UTC,2019-12-12 17:16:29 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10497
de4e30c3-bfbc-4517-9986-786453addf90,424bd5c5-4b95-4251-9f5d-731dedcc49cd,424bd5c5-4b95-4251-9f5d-731dedcc49cd,1,1,42.0565134,-87.6737154,POINT (-87.6737154 42.0565134),2019-12-12 17:16:30 UTC,2019-12-12 17:16:37 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10469
fa3ac792-8d94-45c6-9c69-11ad58675e7a,424bd5c5-4b95-4251-9f5d-731dedcc49cd,424bd5c5-4b95-4251-9f5d-731dedcc49cd,1,1,42.0565016,-87.6737192,POINT (-87.6737192 42.0565016),2019-12-12 17:16:38 UTC,2019-12-12 17:16:44 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10464
60c16d6b-b249-4a2e-816e-7fa5106b2056,424bd5c5-4b95-4251-9f5d-731dedcc49cd,424bd5c5-4b95-4251-9f5d-731dedcc49cd,1,1,42.056517,-87.6737091,POINT (-87.6737091 42.056517),2019-12-12 17:16:45 UTC,2019-12-12 17:16:54 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10489
647eb7d6-880c-40f3-9000-a1259acbba8f,424bd5c5-4b95-4251-9f5d-731dedcc49cd,424bd5c5-4b95-4251-9f5d-731dedcc49cd,1,1,42.0564935,-87.6737685,POINT (-87.6737685 42.0564935),2019-12-12 17:16:55 UTC,2019-12-12 17:17:00 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10615
f4471254-b08c-444e-941f-8add7fe67658,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,1,1,42.0565214,-87.6737082,POINT (-87.6737082 42.0565214),2019-12-12 17:21:13 UTC,2019-12-12 17:21:44 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10467
a530fdce-d9b5-4c41-8614-bb8860e4ac00,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,1,1,42.0565444,-87.6737095,POINT (-87.6737095 42.0565444),2019-12-12 17:21:47 UTC,2019-12-12 17:21:58 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10483
383a66a0-29de-4af4-918e-31bee740c38a,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,1,1,42.0565576,-87.6736954,POINT (-87.6736954 42.0565576),2019-12-12 17:21:59 UTC,2019-12-12 17:22:09 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10465
f3b99a2a-dcbb-4c6b-a233-5fb186721731,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,c0cb70e4-1d3b-4e12-9ce0-676237ebc06b,1,1,42.0565548,-87.6736903,POINT (-87.6736903 42.0565548),2019-12-12 17:22:13 UTC,2019-12-12 17:22:25 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10608
617009d1-ac4d-477a-9b88-dcaa20a16681,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,1,1,,,,2019-12-12 17:26:54 UTC,2019-12-12 17:27:01 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10385
c104fcd0-598e-446e-93c9-7a0915eb16a8,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,1,1,42.0565199,-87.6737063,POINT (-87.6737063 42.0565199),2019-12-12 17:27:01 UTC,2019-12-12 17:27:07 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10521
f7031b30-3ee1-48cc-96ca-d7f52dc6f28d,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,1,1,,,,2019-12-12 17:27:08 UTC,2019-12-12 17:27:13 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10502
b6907a84-2fc7-4fda-b80a-f5d2b27189ad,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,1,1,42.0565249,-87.6737007,POINT (-87.6737007 42.0565249),2019-12-12 17:27:15 UTC,2019-12-12 17:27:21 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10620
5a091a86-01e8-40ab-bcfe-e646e99aa42f,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,1,1,42.0565172,-87.6737128,POINT (-87.6737128 42.0565172),2019-12-12 17:27:22 UTC,2019-12-12 17:27:27 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10517
3a63186c-4e59-4c2b-afe5-09b7ae3a2823,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,90a96f3b-b7db-447a-81eb-78fb3fd4ab13,1,1,,,,2019-12-12 17:27:28 UTC,2019-12-12 17:27:34 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10522
eb646156-3ee6-4d56-a471-9e0b5490bf9b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,1,1,,,,2019-12-12 17:31:27 UTC,2019-12-12 17:31:34 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10458
4040ec51-543d-4e94-8ca5-4f07a2bffb3e,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,1,1,,,,2019-12-12 17:31:34 UTC,2019-12-12 17:31:40 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10488
be127e89-973e-4a34-b96c-db17a0cdd2ae,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,1,1,,,,2019-12-12 17:31:41 UTC,2019-12-12 17:31:46 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10409
4388ff13-503e-427d-94a9-3d958bcef86c,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,1,1,,,,2019-12-12 17:31:47 UTC,2019-12-12 17:31:52 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10468
5883b71b-b6a2-4279-a1ce-3febe4bfb5c0,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,1,1,42.056504,-87.6737332,POINT (-87.6737332 42.056504),2019-12-12 17:31:53 UTC,2019-12-12 17:31:59 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10460
c9a4a19e-74ea-4bd3-9c41-9c332e5843e4,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,7d6f6b36-86f2-4ca4-8a0f-a24e3a4fd64b,1,1,,,,2019-12-12 17:32:00 UTC,2019-12-12 17:32:05 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10459
9730d39d-6c01-41f6-a2f1-461f84625d5c,12366abf-400e-4217-948a-8231cefd3425,12366abf-400e-4217-948a-8231cefd3425,1,1,42.0565158,-87.6737122,POINT (-87.6737122 42.0565158),2019-12-12 17:37:53 UTC,2019-12-12 17:38:01 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10411
a1b47a3d-f8bc-4ec9-954b-e631184d27be,12366abf-400e-4217-948a-8231cefd3425,12366abf-400e-4217-948a-8231cefd3425,1,1,,,,2019-12-12 17:38:01 UTC,2019-12-12 17:38:07 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10463
85ddb5bb-752e-478e-be57-706b90a8f445,12366abf-400e-4217-948a-8231cefd3425,12366abf-400e-4217-948a-8231cefd3425,1,1,42.0565127,-87.6737042,POINT (-87.6737042 42.0565127),2019-12-12 17:38:08 UTC,2019-12-12 17:38:13 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10462
ceb303ce-1ecb-4094-9ffa-f8cf986ab592,12366abf-400e-4217-948a-8231cefd3425,12366abf-400e-4217-948a-8231cefd3425,1,1,42.0565122,-87.6737162,POINT (-87.6737162 42.0565122),2019-12-12 17:38:14 UTC,2019-12-12 17:38:19 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10461
e2e0085e-e1fd-46b9-bd68-a2590e264023,12366abf-400e-4217-948a-8231cefd3425,12366abf-400e-4217-948a-8231cefd3425,1,1,42.0565078,-87.673717,POINT (-87.673717 42.0565078),2019-12-12 17:38:20 UTC,2019-12-12 17:38:28 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10484
3c184412-0a0d-4d36-a3da-5d8a6adf18bf,12366abf-400e-4217-948a-8231cefd3425,12366abf-400e-4217-948a-8231cefd3425,1,1,42.0565217,-87.6737107,POINT (-87.6737107 42.0565217),2019-12-12 17:38:29 UTC,2019-12-12 17:38:35 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10501
81dd8347-5a67-420c-9952-c3f6f54a1b34,c466b1c3-d7f5-4625-9973-834231cb4202,c466b1c3-d7f5-4625-9973-834231cb4202,1,1,42.0565172,-87.6737087,POINT (-87.6737087 42.0565172),2019-12-12 17:45:52 UTC,2019-12-12 17:45:58 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10482
7deadb4c-31a9-404d-9a41-5cb13ddc18a0,c466b1c3-d7f5-4625-9973-834231cb4202,c466b1c3-d7f5-4625-9973-834231cb4202,1,1,42.0565264,-87.6737161,POINT (-87.6737161 42.0565264),2019-12-12 17:45:58 UTC,2019-12-12 17:46:04 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10471
73346a26-98c5-4690-a370-e95d621ccb99,c466b1c3-d7f5-4625-9973-834231cb4202,c466b1c3-d7f5-4625-9973-834231cb4202,1,1,,,,2019-12-12 17:46:05 UTC,2019-12-12 17:46:10 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10472
03fd99ea-a7e9-4ec8-a224-c838ea94d37e,c466b1c3-d7f5-4625-9973-834231cb4202,c466b1c3-d7f5-4625-9973-834231cb4202,1,1,42.0565228,-87.6737287,POINT (-87.6737287 42.0565228),2019-12-12 17:46:11 UTC,2019-12-12 17:46:16 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10470
80da5a3a-c080-4c7f-8680-785fd70068f1,4c77748e-745c-4f1f-9b0b-17f6c54e8326,4c77748e-745c-4f1f-9b0b-17f6c54e8326,1,1,42.0565136,-87.6737043,POINT (-87.6737043 42.0565136),2019-12-12 17:50:31 UTC,2019-12-12 17:50:38 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10504
60f2eea7-6ee4-4e59-81e1-c0c647746c17,4c77748e-745c-4f1f-9b0b-17f6c54e8326,4c77748e-745c-4f1f-9b0b-17f6c54e8326,1,1,42.05653,-87.6737007,POINT (-87.6737007 42.05653),2019-12-12 17:50:38 UTC,2019-12-12 17:51:08 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10486
22867018-8d91-4596-861a-65016f5a20f1,4c77748e-745c-4f1f-9b0b-17f6c54e8326,4c77748e-745c-4f1f-9b0b-17f6c54e8326,1,1,42.0564758,-87.6738034,POINT (-87.6738034 42.0564758),2019-12-12 17:51:09 UTC,2019-12-12 17:51:17 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10487
4dae1550-91a5-4ee3-9c93-257d2037321c,4c77748e-745c-4f1f-9b0b-17f6c54e8326,4c77748e-745c-4f1f-9b0b-17f6c54e8326,1,1,42.0565119,-87.673707,POINT (-87.673707 42.0565119),2019-12-12 17:51:18 UTC,2019-12-12 17:51:28 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10481
20f3c95b-ae4c-4d0e-bd7c-4a7291149aa0,4c77748e-745c-4f1f-9b0b-17f6c54e8326,4c77748e-745c-4f1f-9b0b-17f6c54e8326,1,1,42.0564958,-87.6737502,POINT (-87.6737502 42.0564958),2019-12-12 17:51:28 UTC,2019-12-12 17:51:36 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10410
2aec3813-9637-4a30-a82a-06c4db8d5ec4,9d2f6f93-fb47-4f6c-a40c-6cc9e44b5731,9d2f6f93-fb47-4f6c-a40c-6cc9e44b5731,1,1,42.056512,-87.673719,POINT (-87.673719 42.056512),2019-12-12 18:05:50 UTC,2019-12-12 18:05:56 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10408
c75c20fd-78fc-49a3-b38d-87a010a71a12,9d2f6f93-fb47-4f6c-a40c-6cc9e44b5731,9d2f6f93-fb47-4f6c-a40c-6cc9e44b5731,1,1,42.0565192,-87.6737059,POINT (-87.6737059 42.0565192),2019-12-12 18:05:57 UTC,2019-12-12 18:06:19 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10503
f3e911a0-e1c5-4eed-a971-e730cf7e2872,9d2f6f93-fb47-4f6c-a40c-6cc9e44b5731,9d2f6f93-fb47-4f6c-a40c-6cc9e44b5731,1,1,42.0565205,-87.6737347,POINT (-87.6737347 42.0565205),2019-12-12 18:06:20 UTC,2019-12-12 18:06:27 UTC,lorainastinson2024@u.northwestern.edu,lorainastinson2024@u.northwestern.edu,S-10490
